"","scenario","year","variable","value","units"
"907","rcp26",2095,"Tgav",1.59145156102744,"degC"
"908","rcp26",2096,"Tgav",1.5876886157465,"degC"
"909","rcp26",2097,"Tgav",1.58391976227231,"degC"
"910","rcp26",2098,"Tgav",1.58014939451277,"degC"
"911","rcp26",2099,"Tgav",1.57638061940455,"degC"
"912","rcp26",2100,"Tgav",1.57261577532323,"degC"
"913","rcp26",2101,"Tgav",1.56875280516986,"degC"
"914","rcp26",2102,"Tgav",1.56482039223267,"degC"
"915","rcp26",2103,"Tgav",1.56085085844449,"degC"
"916","rcp26",2104,"Tgav",1.55686339193385,"degC"
"917","rcp26",2105,"Tgav",1.55287023788842,"degC"
"918","rcp26",2106,"Tgav",1.54887977867163,"degC"
"919","rcp26",2107,"Tgav",1.5448982043128,"degC"
"920","rcp26",2108,"Tgav",1.5409299749136,"degC"
"921","rcp26",2109,"Tgav",1.53697801920923,"degC"
"922","rcp26",2110,"Tgav",1.53304413211848,"degC"
"923","rcp26",2111,"Tgav",1.52912937957605,"degC"
"924","rcp26",2112,"Tgav",1.52523434100869,"degC"
"925","rcp26",2113,"Tgav",1.52135922222126,"degC"
"926","rcp26",2114,"Tgav",1.51750394121035,"degC"
"927","rcp26",2115,"Tgav",1.51366821608309,"degC"
"928","rcp26",2116,"Tgav",1.50985180112287,"degC"
"929","rcp26",2117,"Tgav",1.50605453717159,"degC"
"930","rcp26",2118,"Tgav",1.50227613482294,"degC"
"931","rcp26",2119,"Tgav",1.49851611058426,"degC"
"932","rcp26",2120,"Tgav",1.49477385905242,"degC"
"933","rcp26",2121,"Tgav",1.49104871530377,"degC"
"934","rcp26",2122,"Tgav",1.48733999400102,"degC"
"935","rcp26",2123,"Tgav",1.48364701360125,"degC"
"936","rcp26",2124,"Tgav",1.47996916460399,"degC"
"937","rcp26",2125,"Tgav",1.47630591197371,"degC"
"938","rcp26",2126,"Tgav",1.4726567067095,"degC"
"939","rcp26",2127,"Tgav",1.46902692100932,"degC"
"940","rcp26",2128,"Tgav",1.46542624477919,"degC"
"941","rcp26",2129,"Tgav",1.46186134646995,"degC"
"942","rcp26",2130,"Tgav",1.45833647479658,"degC"
"943","rcp26",2131,"Tgav",1.45485446014709,"degC"
"944","rcp26",2132,"Tgav",1.45141716687842,"degC"
"945","rcp26",2133,"Tgav",1.44802578446782,"degC"
"946","rcp26",2134,"Tgav",1.44468102016316,"degC"
"947","rcp26",2135,"Tgav",1.44138321802852,"degC"
"948","rcp26",2136,"Tgav",1.43813245160953,"degC"
"949","rcp26",2137,"Tgav",1.43492855051486,"degC"
"950","rcp26",2138,"Tgav",1.43177113626571,"degC"
"951","rcp26",2139,"Tgav",1.42865968660102,"degC"
"952","rcp26",2140,"Tgav",1.42559357041313,"degC"
"953","rcp26",2141,"Tgav",1.42257206535998,"degC"
"954","rcp26",2142,"Tgav",1.41959438686933,"degC"
"955","rcp26",2143,"Tgav",1.41665970992113,"degC"
"956","rcp26",2144,"Tgav",1.41376716992711,"degC"
"957","rcp26",2145,"Tgav",1.41091586137927,"degC"
"958","rcp26",2146,"Tgav",1.40810486341421,"degC"
"959","rcp26",2147,"Tgav",1.40533324809812,"degC"
"960","rcp26",2148,"Tgav",1.40260006811571,"degC"
"961","rcp26",2149,"Tgav",1.39990435667068,"degC"
"962","rcp26",2150,"Tgav",1.39724513303531,"degC"
"963","rcp26",2151,"Tgav",1.39462142010931,"degC"
"964","rcp26",2152,"Tgav",1.39203224999258,"degC"
"965","rcp26",2153,"Tgav",1.38947667145363,"degC"
"966","rcp26",2154,"Tgav",1.3869537489536,"degC"
"967","rcp26",2155,"Tgav",1.38446256752861,"degC"
"968","rcp26",2156,"Tgav",1.38200224216943,"degC"
"969","rcp26",2157,"Tgav",1.37957192353926,"degC"
"970","rcp26",2158,"Tgav",1.37717078741851,"degC"
"971","rcp26",2159,"Tgav",1.37479801607852,"degC"
"972","rcp26",2160,"Tgav",1.37245279199422,"degC"
"973","rcp26",2161,"Tgav",1.37013430032193,"degC"
"974","rcp26",2162,"Tgav",1.36784173253126,"degC"
"975","rcp26",2163,"Tgav",1.36557429497357,"degC"
"976","rcp26",2164,"Tgav",1.36333126423634,"degC"
"977","rcp26",2165,"Tgav",1.3611120286101,"degC"
"978","rcp26",2166,"Tgav",1.35891608731388,"degC"
"979","rcp26",2167,"Tgav",1.35674332686872,"degC"
"980","rcp26",2168,"Tgav",1.35459409398708,"degC"
"981","rcp26",2169,"Tgav",1.35246868498704,"degC"
"982","rcp26",2170,"Tgav",1.35036697908586,"degC"
"983","rcp26",2171,"Tgav",1.34828849647741,"degC"
"984","rcp26",2172,"Tgav",1.34623272104994,"degC"
"985","rcp26",2173,"Tgav",1.34419920124337,"degC"
"986","rcp26",2174,"Tgav",1.3421873357218,"degC"
"987","rcp26",2175,"Tgav",1.34019627462921,"degC"
"988","rcp26",2176,"Tgav",1.33822500421603,"degC"
"989","rcp26",2177,"Tgav",1.33627246968924,"degC"
"990","rcp26",2178,"Tgav",1.33433771400274,"degC"
"991","rcp26",2179,"Tgav",1.33241991154474,"degC"
"992","rcp26",2180,"Tgav",1.33051820908063,"degC"
"993","rcp26",2181,"Tgav",1.32863160372358,"degC"
"994","rcp26",2182,"Tgav",1.3267590267706,"degC"
"995","rcp26",2183,"Tgav",1.32489940581857,"degC"
"996","rcp26",2184,"Tgav",1.32305164078081,"degC"
"997","rcp26",2185,"Tgav",1.32121467531603,"degC"
"998","rcp26",2186,"Tgav",1.31938797738596,"degC"
"999","rcp26",2187,"Tgav",1.317571528278,"degC"
"1000","rcp26",2188,"Tgav",1.31576510999632,"degC"
"1001","rcp26",2189,"Tgav",1.31396807127275,"degC"
"1002","rcp26",2190,"Tgav",1.31217948903388,"degC"
"1003","rcp26",2191,"Tgav",1.31039831171866,"degC"
"1004","rcp26",2192,"Tgav",1.30862341682425,"degC"
"1005","rcp26",2193,"Tgav",1.30685365447582,"degC"
"1006","rcp26",2194,"Tgav",1.30508789121167,"degC"
"1007","rcp26",2195,"Tgav",1.30332569955396,"degC"
"1008","rcp26",2196,"Tgav",1.3015675107736,"degC"
"1009","rcp26",2197,"Tgav",1.299813594876,"degC"
"1010","rcp26",2198,"Tgav",1.29806356174021,"degC"
"1011","rcp26",2199,"Tgav",1.29631651770074,"degC"
"1012","rcp26",2200,"Tgav",1.29457131403921,"degC"
"1013","rcp26",2201,"Tgav",1.29282670645331,"degC"
"1014","rcp26",2202,"Tgav",1.29108142742535,"degC"
"1015","rcp26",2203,"Tgav",1.28933423294519,"degC"
"1016","rcp26",2204,"Tgav",1.28758393168065,"degC"
"1017","rcp26",2205,"Tgav",1.28582941019289,"degC"
"1018","rcp26",2206,"Tgav",1.28406964562676,"degC"
"1019","rcp26",2207,"Tgav",1.28230370729327,"degC"
"1020","rcp26",2208,"Tgav",1.28053075249883,"degC"
"1021","rcp26",2209,"Tgav",1.27875005269281,"degC"
"1022","rcp26",2210,"Tgav",1.27696104146075,"degC"
"1023","rcp26",2211,"Tgav",1.2751632987144,"degC"
"1024","rcp26",2212,"Tgav",1.27335647515509,"degC"
"1025","rcp26",2213,"Tgav",1.27154024865312,"degC"
"1026","rcp26",2214,"Tgav",1.26971430424838,"degC"
"1027","rcp26",2215,"Tgav",1.26787832091996,"degC"
"1028","rcp26",2216,"Tgav",1.2660319707543,"degC"
"1029","rcp26",2217,"Tgav",1.26417491930965,"degC"
"1030","rcp26",2218,"Tgav",1.26230683245625,"degC"
"1031","rcp26",2219,"Tgav",1.26042737762898,"degC"
"1032","rcp26",2220,"Tgav",1.25853622527208,"degC"
"1033","rcp26",2221,"Tgav",1.25663305364337,"degC"
"1034","rcp26",2222,"Tgav",1.25471755052702,"degC"
"1035","rcp26",2223,"Tgav",1.25278941434428,"degC"
"1036","rcp26",2224,"Tgav",1.25084835647435,"degC"
"1037","rcp26",2225,"Tgav",1.248894289219,"degC"
"1038","rcp26",2226,"Tgav",1.24692729196919,"degC"
"1039","rcp26",2227,"Tgav",1.24494755406738,"degC"
"1040","rcp26",2228,"Tgav",1.24295534167862,"degC"
"1041","rcp26",2229,"Tgav",1.24095097651121,"degC"
"1042","rcp26",2230,"Tgav",1.2389348200364,"degC"
"1043","rcp26",2231,"Tgav",1.23690726194976,"degC"
"1044","rcp26",2232,"Tgav",1.23486871230782,"degC"
"1045","rcp26",2233,"Tgav",1.23281959529741,"degC"
"1046","rcp26",2234,"Tgav",1.23076034561567,"degC"
"1047","rcp26",2235,"Tgav",1.22869140446278,"degC"
"1048","rcp26",2236,"Tgav",1.22661321437389,"degC"
"1049","rcp26",2237,"Tgav",1.22452621798934,"degC"
"1050","rcp26",2238,"Tgav",1.22243085642011,"degC"
"1051","rcp26",2239,"Tgav",1.22032756837682,"degC"
"1052","rcp26",2240,"Tgav",1.21821678679556,"degC"
"1053","rcp26",2241,"Tgav",1.21609893873117,"degC"
"1054","rcp26",2242,"Tgav",1.21397444561943,"degC"
"1055","rcp26",2243,"Tgav",1.21184372067841,"degC"
"1056","rcp26",2244,"Tgav",1.20970717008063,"degC"
"1057","rcp26",2245,"Tgav",1.20756519070466,"degC"
"1058","rcp26",2246,"Tgav",1.20541817159011,"degC"
"1059","rcp26",2247,"Tgav",1.2032664919546,"degC"
"1060","rcp26",2248,"Tgav",1.20111052276274,"degC"
"1061","rcp26",2249,"Tgav",1.19895062478854,"degC"
"1062","rcp26",2250,"Tgav",1.19678715028588,"degC"
"1063","rcp26",2251,"Tgav",1.19462044119849,"degC"
"1064","rcp26",2252,"Tgav",1.19245083093561,"degC"
"1065","rcp26",2253,"Tgav",1.19027864262161,"degC"
"1066","rcp26",2254,"Tgav",1.18810419090187,"degC"
"1067","rcp26",2255,"Tgav",1.18592778057214,"degC"
"1068","rcp26",2256,"Tgav",1.18374970693145,"degC"
"1069","rcp26",2257,"Tgav",1.18157025718366,"degC"
"1070","rcp26",2258,"Tgav",1.17938970866439,"degC"
"1071","rcp26",2259,"Tgav",1.1772083307613,"degC"
"1072","rcp26",2260,"Tgav",1.17502638417273,"degC"
"1073","rcp26",2261,"Tgav",1.17284412008483,"degC"
"1074","rcp26",2262,"Tgav",1.17066178228489,"degC"
"1075","rcp26",2263,"Tgav",1.16847960639868,"degC"
"1076","rcp26",2264,"Tgav",1.16629781992817,"degC"
"1077","rcp26",2265,"Tgav",1.16411664161626,"degC"
"1078","rcp26",2266,"Tgav",1.16193628354223,"degC"
"1079","rcp26",2267,"Tgav",1.15975695035614,"degC"
"1080","rcp26",2268,"Tgav",1.15757883844979,"degC"
"1081","rcp26",2269,"Tgav",1.15540213807473,"degC"
"1082","rcp26",2270,"Tgav",1.15322703258744,"degC"
"1083","rcp26",2271,"Tgav",1.15105369849021,"degC"
"1084","rcp26",2272,"Tgav",1.14888230565868,"degC"
"1085","rcp26",2273,"Tgav",1.146713016677,"degC"
"1086","rcp26",2274,"Tgav",1.14454598891587,"degC"
"1087","rcp26",2275,"Tgav",1.14238137375421,"degC"
"1088","rcp26",2276,"Tgav",1.14021931660294,"degC"
"1089","rcp26",2277,"Tgav",1.13805995711793,"degC"
"1090","rcp26",2278,"Tgav",1.13590342852111,"degC"
"1091","rcp26",2279,"Tgav",1.1337498596641,"degC"
"1092","rcp26",2280,"Tgav",1.13159937423506,"degC"
"1093","rcp26",2281,"Tgav",1.12945209076745,"degC"
"1094","rcp26",2282,"Tgav",1.12730812283762,"degC"
"1095","rcp26",2283,"Tgav",1.12516757923606,"degC"
"1096","rcp26",2284,"Tgav",1.12303056325981,"degC"
"1097","rcp26",2285,"Tgav",1.12089717475197,"degC"
"1098","rcp26",2286,"Tgav",1.11876750928627,"degC"
"1099","rcp26",2287,"Tgav",1.11664165815458,"degC"
"1100","rcp26",2288,"Tgav",1.11451970854385,"degC"
"1101","rcp26",2289,"Tgav",1.11240174368694,"degC"
"1102","rcp26",2290,"Tgav",1.11028784300027,"degC"
"1103","rcp26",2291,"Tgav",1.10817808134804,"degC"
"1104","rcp26",2292,"Tgav",1.10607253105572,"degC"
"1105","rcp26",2293,"Tgav",1.1039712610701,"degC"
"1106","rcp26",2294,"Tgav",1.10187433692294,"degC"
"1107","rcp26",2295,"Tgav",1.09978182088466,"degC"
"1108","rcp26",2296,"Tgav",1.09769377209221,"degC"
"1109","rcp26",2297,"Tgav",1.09561024666426,"degC"
"1110","rcp26",2298,"Tgav",1.09353129780899,"degC"
"1111","rcp26",2299,"Tgav",1.09145697592655,"degC"
"1112","rcp26",2300,"Tgav",1.08938732870733,"degC"
"1113","rcp26",1745,"Ftot",0,"W/m2"
"1114","rcp26",1746,"Ftot",0,"W/m2"
"1115","rcp26",1747,"Ftot",0,"W/m2"
"1116","rcp26",1748,"Ftot",0,"W/m2"
"1117","rcp26",1749,"Ftot",0,"W/m2"
"1118","rcp26",1750,"Ftot",0,"W/m2"
"1119","rcp26",1751,"Ftot",-0.000531320029438564,"W/m2"
"1120","rcp26",1752,"Ftot",-0.00103208806284805,"W/m2"
"1121","rcp26",1753,"Ftot",-0.00150913079725923,"W/m2"
"1122","rcp26",1754,"Ftot",-0.00196728894331244,"W/m2"
"1123","rcp26",1755,"Ftot",-0.00241015375586784,"W/m2"
"1124","rcp26",1756,"Ftot",-0.00284048798262093,"W/m2"
"1125","rcp26",1757,"Ftot",-0.00326050820441859,"W/m2"
"1126","rcp26",1758,"Ftot",-0.00367215624804818,"W/m2"
"1127","rcp26",1759,"Ftot",-0.00407722346577732,"W/m2"
"1128","rcp26",1760,"Ftot",-0.00447731100813686,"W/m2"
"1129","rcp26",1761,"Ftot",-0.00487377129531863,"W/m2"
"1130","rcp26",1762,"Ftot",-0.00526774021210863,"W/m2"
"1131","rcp26",1763,"Ftot",-0.0056602227223308,"W/m2"
"1132","rcp26",1764,"Ftot",-0.00605213810794236,"W/m2"
"1133","rcp26",1765,"Ftot",-0.0064443033893673,"W/m2"
"1134","rcp26",1766,"Ftot",0.10973843488023,"W/m2"
"1135","rcp26",1767,"Ftot",0.225852757225256,"W/m2"
"1136","rcp26",1768,"Ftot",0.191114051848384,"W/m2"
"1137","rcp26",1769,"Ftot",0.126199689866345,"W/m2"
"1138","rcp26",1770,"Ftot",0.122680063480732,"W/m2"
"1139","rcp26",1771,"Ftot",0.175979133382103,"W/m2"
"1140","rcp26",1772,"Ftot",0.211794344754589,"W/m2"
"1141","rcp26",1773,"Ftot",0.225904189351197,"W/m2"
"1142","rcp26",1774,"Ftot",0.231441452652704,"W/m2"
"1143","rcp26",1775,"Ftot",0.232722380375353,"W/m2"
"1144","rcp26",1776,"Ftot",0.234079801654914,"W/m2"
"1145","rcp26",1777,"Ftot",0.235492600706398,"W/m2"
"1146","rcp26",1778,"Ftot",0.236950646682337,"W/m2"
"1147","rcp26",1779,"Ftot",0.238445093020358,"W/m2"
"1148","rcp26",1780,"Ftot",0.239970042058518,"W/m2"
"1149","rcp26",1781,"Ftot",0.241524198894996,"W/m2"
"1150","rcp26",1782,"Ftot",0.221237026766958,"W/m2"
"1151","rcp26",1783,"Ftot",0.130980762910364,"W/m2"
"1152","rcp26",1784,"Ftot",0.0582027584653815,"W/m2"
"1153","rcp26",1785,"Ftot",0.116491477058027,"W/m2"
"1154","rcp26",1786,"Ftot",0.205196019930511,"W/m2"
"1155","rcp26",1787,"Ftot",0.241461560620293,"W/m2"
"1156","rcp26",1788,"Ftot",0.247336223237713,"W/m2"
"1157","rcp26",1789,"Ftot",0.144004675330192,"W/m2"
"1158","rcp26",1790,"Ftot",-0.00301334635930051,"W/m2"
"1159","rcp26",1791,"Ftot",0.0335283210156534,"W/m2"
"1160","rcp26",1792,"Ftot",0.165951522011385,"W/m2"
"1161","rcp26",1793,"Ftot",0.232697625326835,"W/m2"
"1162","rcp26",1794,"Ftot",0.242851222024166,"W/m2"
"1163","rcp26",1795,"Ftot",0.222635872633277,"W/m2"
"1164","rcp26",1796,"Ftot",0.22002098819523,"W/m2"
"1165","rcp26",1797,"Ftot",0.243639089012553,"W/m2"
"1166","rcp26",1798,"Ftot",0.262870364852831,"W/m2"
"1167","rcp26",1799,"Ftot",0.269022343050888,"W/m2"
"1168","rcp26",1800,"Ftot",0.27085061251891,"W/m2"
"1169","rcp26",1801,"Ftot",0.272708718867959,"W/m2"
"1170","rcp26",1802,"Ftot",0.274581210768705,"W/m2"
"1171","rcp26",1803,"Ftot",0.276470874132408,"W/m2"
"1172","rcp26",1804,"Ftot",0.278370701987277,"W/m2"
"1173","rcp26",1805,"Ftot",0.280268884523212,"W/m2"
"1174","rcp26",1806,"Ftot",0.282169708051723,"W/m2"
"1175","rcp26",1807,"Ftot",0.284080071566153,"W/m2"
"1176","rcp26",1808,"Ftot",-0.203998260692386,"W/m2"
"1177","rcp26",1809,"Ftot",-1.34394503248084,"W/m2"
"1178","rcp26",1810,"Ftot",-1.74549183516115,"W/m2"
"1179","rcp26",1811,"Ftot",-0.955334871944269,"W/m2"
"1180","rcp26",1812,"Ftot",-0.289233189245621,"W/m2"
"1181","rcp26",1813,"Ftot",-0.0991150380346333,"W/m2"
"1182","rcp26",1814,"Ftot",-0.629103799764624,"W/m2"
"1183","rcp26",1815,"Ftot",-2.10288621753944,"W/m2"
"1184","rcp26",1816,"Ftot",-2.61467686482233,"W/m2"
"1185","rcp26",1817,"Ftot",-1.44950838293815,"W/m2"
"1186","rcp26",1818,"Ftot",-0.321659781765071,"W/m2"
"1187","rcp26",1819,"Ftot",0.129429405620406,"W/m2"
"1188","rcp26",1820,"Ftot",0.259806141725797,"W/m2"
"1189","rcp26",1821,"Ftot",0.269945865562151,"W/m2"
"1190","rcp26",1822,"Ftot",0.272457296231996,"W/m2"
"1191","rcp26",1823,"Ftot",0.275349032812034,"W/m2"
"1192","rcp26",1824,"Ftot",0.278315908316226,"W/m2"
"1193","rcp26",1825,"Ftot",0.281256288423622,"W/m2"
"1194","rcp26",1826,"Ftot",0.284151365234722,"W/m2"
"1195","rcp26",1827,"Ftot",0.28700708115429,"W/m2"
"1196","rcp26",1828,"Ftot",0.285460285460549,"W/m2"
"1197","rcp26",1829,"Ftot",0.253271765070463,"W/m2"
"1198","rcp26",1830,"Ftot",0.0416875029497219,"W/m2"
"1199","rcp26",1831,"Ftot",-0.331820475959165,"W/m2"
"1200","rcp26",1832,"Ftot",-0.416991325901276,"W/m2"
"1201","rcp26",1833,"Ftot",-0.113689462413546,"W/m2"
"1202","rcp26",1834,"Ftot",-0.274675572027893,"W/m2"
"1203","rcp26",1835,"Ftot",-0.916505946373033,"W/m2"
"1204","rcp26",1836,"Ftot",-0.875863362207481,"W/m2"
"1205","rcp26",1837,"Ftot",-0.276412296450988,"W/m2"
"1206","rcp26",1838,"Ftot",0.116962018183492,"W/m2"
"1207","rcp26",1839,"Ftot",0.253253475667828,"W/m2"
"1208","rcp26",1840,"Ftot",0.255240548222272,"W/m2"
"1209","rcp26",1841,"Ftot",0.253690666291712,"W/m2"
"1210","rcp26",1842,"Ftot",0.269958269871782,"W/m2"
"1211","rcp26",1843,"Ftot",0.251311100154844,"W/m2"
"1212","rcp26",1844,"Ftot",0.241454703637409,"W/m2"
"1213","rcp26",1845,"Ftot",0.275320301647133,"W/m2"
"1214","rcp26",1846,"Ftot",0.30916057195315,"W/m2"
"1215","rcp26",1847,"Ftot",0.325552527878896,"W/m2"
"1216","rcp26",1848,"Ftot",0.333288293849112,"W/m2"
"1217","rcp26",1849,"Ftot",0.320281278871702,"W/m2"
"1218","rcp26",1850,"Ftot",0.299797241241828,"W/m2"
"1219","rcp26",1851,"Ftot",0.304196366791067,"W/m2"
"1220","rcp26",1852,"Ftot",0.323044110985807,"W/m2"
"1221","rcp26",1853,"Ftot",0.340810409400353,"W/m2"
"1222","rcp26",1854,"Ftot",0.352085794319008,"W/m2"
"1223","rcp26",1855,"Ftot",0.224409886990284,"W/m2"
"1224","rcp26",1856,"Ftot",-0.23069243923326,"W/m2"
"1225","rcp26",1857,"Ftot",-0.481926305264483,"W/m2"
"1226","rcp26",1858,"Ftot",-0.168120125847965,"W/m2"
"1227","rcp26",1859,"Ftot",0.158034777394999,"W/m2"
"1228","rcp26",1860,"Ftot",0.280860839000907,"W/m2"
"1229","rcp26",1861,"Ftot",0.270547795931743,"W/m2"
"1230","rcp26",1862,"Ftot",0.187178537701402,"W/m2"
"1231","rcp26",1863,"Ftot",0.200086715538166,"W/m2"
"1232","rcp26",1864,"Ftot",0.2832918688332,"W/m2"
"1233","rcp26",1865,"Ftot",0.330591298662769,"W/m2"
"1234","rcp26",1866,"Ftot",0.3507642945948,"W/m2"
"1235","rcp26",1867,"Ftot",0.360262000720869,"W/m2"
"1236","rcp26",1868,"Ftot",0.361778189088789,"W/m2"
"1237","rcp26",1869,"Ftot",0.352884997947811,"W/m2"
"1238","rcp26",1870,"Ftot",0.347954651545886,"W/m2"
"1239","rcp26",1871,"Ftot",0.347178174582661,"W/m2"
"1240","rcp26",1872,"Ftot",0.33426484245319,"W/m2"
"1241","rcp26",1873,"Ftot",0.321149908909949,"W/m2"
"1242","rcp26",1874,"Ftot",0.330607843566294,"W/m2"
"1243","rcp26",1875,"Ftot",0.325440317987343,"W/m2"
"1244","rcp26",1876,"Ftot",0.286809762567409,"W/m2"
"1245","rcp26",1877,"Ftot",0.285317999624414,"W/m2"
"1246","rcp26",1878,"Ftot",0.320427429376253,"W/m2"
"1247","rcp26",1879,"Ftot",0.345531113375964,"W/m2"
"1248","rcp26",1880,"Ftot",0.363147379035458,"W/m2"
"1249","rcp26",1881,"Ftot",0.373202605496318,"W/m2"
"1250","rcp26",1882,"Ftot",0.264816729542155,"W/m2"
"1251","rcp26",1883,"Ftot",-0.645353096559588,"W/m2"
"1252","rcp26",1884,"Ftot",-1.37678282396346,"W/m2"
"1253","rcp26",1885,"Ftot",-0.781906983498725,"W/m2"
"1254","rcp26",1886,"Ftot",-0.28658658882027,"W/m2"
"1255","rcp26",1887,"Ftot",-0.159257180752939,"W/m2"
"1256","rcp26",1888,"Ftot",-0.0473997265515511,"W/m2"
"1257","rcp26",1889,"Ftot",-0.11132201328399,"W/m2"
"1258","rcp26",1890,"Ftot",-0.162229872046006,"W/m2"
"1259","rcp26",1891,"Ftot",-0.0914355347824551,"W/m2"
"1260","rcp26",1892,"Ftot",0.0832867269336308,"W/m2"
"1261","rcp26",1893,"Ftot",0.231510898263634,"W/m2"
"1262","rcp26",1894,"Ftot",0.341482896999331,"W/m2"
"1263","rcp26",1895,"Ftot",0.334888867704319,"W/m2"
"1264","rcp26",1896,"Ftot",0.190905230706799,"W/m2"
"1265","rcp26",1897,"Ftot",0.111078356008555,"W/m2"
"1266","rcp26",1898,"Ftot",0.214642607500746,"W/m2"
"1267","rcp26",1899,"Ftot",0.328221304309954,"W/m2"
"1268","rcp26",1900,"Ftot",0.380615262637941,"W/m2"
"1269","rcp26",1901,"Ftot",0.369167596152986,"W/m2"
"1270","rcp26",1902,"Ftot",-0.0802026521246684,"W/m2"
"1271","rcp26",1903,"Ftot",-0.474907328455274,"W/m2"
"1272","rcp26",1904,"Ftot",-0.181428880526554,"W/m2"
"1273","rcp26",1905,"Ftot",0.174891177645571,"W/m2"
"1274","rcp26",1906,"Ftot",0.270923732655141,"W/m2"
"1275","rcp26",1907,"Ftot",0.246229455043743,"W/m2"
"1276","rcp26",1908,"Ftot",0.258205758314634,"W/m2"
"1277","rcp26",1909,"Ftot",0.324811697439477,"W/m2"
"1278","rcp26",1910,"Ftot",0.360123491736517,"W/m2"
"1279","rcp26",1911,"Ftot",0.373483647659532,"W/m2"
"1280","rcp26",1912,"Ftot",0.136938557543936,"W/m2"
"1281","rcp26",1913,"Ftot",0.0358716935241132,"W/m2"
"1282","rcp26",1914,"Ftot",0.254429493796567,"W/m2"
"1283","rcp26",1915,"Ftot",0.363831022276576,"W/m2"
"1284","rcp26",1916,"Ftot",0.397162638224442,"W/m2"
"1285","rcp26",1917,"Ftot",0.411432188220683,"W/m2"
"1286","rcp26",1918,"Ftot",0.423542104185373,"W/m2"
"1287","rcp26",1919,"Ftot",0.422718509884503,"W/m2"
"1288","rcp26",1920,"Ftot",0.344416471447722,"W/m2"
"1289","rcp26",1921,"Ftot",0.327529411673814,"W/m2"
"1290","rcp26",1922,"Ftot",0.410968036053873,"W/m2"
"1291","rcp26",1923,"Ftot",0.429895673905236,"W/m2"
"1292","rcp26",1924,"Ftot",0.41532020882712,"W/m2"
"1293","rcp26",1925,"Ftot",0.414292947222605,"W/m2"
"1294","rcp26",1926,"Ftot",0.421093267318879,"W/m2"
"1295","rcp26",1927,"Ftot",0.417934482063022,"W/m2"
"1296","rcp26",1928,"Ftot",0.367925906945501,"W/m2"
"1297","rcp26",1929,"Ftot",0.317951995630906,"W/m2"
"1298","rcp26",1930,"Ftot",0.343610837179507,"W/m2"
"1299","rcp26",1931,"Ftot",0.369198945440468,"W/m2"
"1300","rcp26",1932,"Ftot",0.337891745763305,"W/m2"
"1301","rcp26",1933,"Ftot",0.345812289559918,"W/m2"
"1302","rcp26",1934,"Ftot",0.382598863625033,"W/m2"
"1303","rcp26",1935,"Ftot",0.388666008254746,"W/m2"
"1304","rcp26",1936,"Ftot",0.399353738243586,"W/m2"
"1305","rcp26",1937,"Ftot",0.397983470169962,"W/m2"
"1306","rcp26",1938,"Ftot",0.382484765357097,"W/m2"
"1307","rcp26",1939,"Ftot",0.383622157805944,"W/m2"
"1308","rcp26",1940,"Ftot",0.403782599933184,"W/m2"
"1309","rcp26",1941,"Ftot",0.416820629315568,"W/m2"
"1310","rcp26",1942,"Ftot",0.399507699752166,"W/m2"
"1311","rcp26",1943,"Ftot",0.398878665001118,"W/m2"
"1312","rcp26",1944,"Ftot",0.426673182480949,"W/m2"
"1313","rcp26",1945,"Ftot",0.442384677445482,"W/m2"
"1314","rcp26",1946,"Ftot",0.453965841025126,"W/m2"
"1315","rcp26",1947,"Ftot",0.45019540109975,"W/m2"
"1316","rcp26",1948,"Ftot",0.454176557557596,"W/m2"
"1317","rcp26",1949,"Ftot",0.45377521137463,"W/m2"
"1318","rcp26",1950,"Ftot",0.458582482213781,"W/m2"
"1319","rcp26",1951,"Ftot",0.453304675465354,"W/m2"
"1320","rcp26",1952,"Ftot",0.4414368000651,"W/m2"
"1321","rcp26",1953,"Ftot",0.429189446113948,"W/m2"
"1322","rcp26",1954,"Ftot",0.43201002098928,"W/m2"
"1323","rcp26",1955,"Ftot",0.453071837261016,"W/m2"
"1324","rcp26",1956,"Ftot",0.466044191455794,"W/m2"
"1325","rcp26",1957,"Ftot",0.479142340283164,"W/m2"
"1326","rcp26",1958,"Ftot",0.488608982599917,"W/m2"
"1327","rcp26",1959,"Ftot",0.490379419593749,"W/m2"
"1328","rcp26",1960,"Ftot",0.421806022870097,"W/m2"
"1329","rcp26",1961,"Ftot",0.337660351673441,"W/m2"
"1330","rcp26",1962,"Ftot",0.270581149105852,"W/m2"
"1331","rcp26",1963,"Ftot",-0.202664896536218,"W/m2"
"1332","rcp26",1964,"Ftot",-0.551168307664476,"W/m2"
"1333","rcp26",1965,"Ftot",-0.220619280324801,"W/m2"
"1334","rcp26",1966,"Ftot",0.172054411799972,"W/m2"
"1335","rcp26",1967,"Ftot",0.312750640309652,"W/m2"
"1336","rcp26",1968,"Ftot",0.128547884441098,"W/m2"
"1337","rcp26",1969,"Ftot",0.0687888633701712,"W/m2"
"1338","rcp26",1970,"Ftot",0.327290239037022,"W/m2"
"1339","rcp26",1971,"Ftot",0.542410809960533,"W/m2"
"1340","rcp26",1972,"Ftot",0.628807359938608,"W/m2"
"1341","rcp26",1973,"Ftot",0.630969809900296,"W/m2"
"1342","rcp26",1974,"Ftot",0.534884041951384,"W/m2"
"1343","rcp26",1975,"Ftot",0.485509434972885,"W/m2"
